Link,Name,Brand,Description,SKU,Color,Pattern,Price,Currency,Availability,Images,AggregateRating,Reviews,PropertyValues
https://www.trendyol.com/yargici/yaka-detayli-palto-p-858645513,Yargıcı Yaka Detaylı Palto,Yargıcı,"Yargıcı Yaka Detaylı Palto yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",858645513,GRİ-KAHVE,Palto,9749.99,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty1549/product/media/images/ty1550/prod/QC/20240916/15/e7783d9c-7597-32cf-9515-3ec95d1bd5cf/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1549/product/media/images/ty1548/prod/QC/20240916/15/6ebdd415-ebc4-30e8-bc4c-bd57421a53c3/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1548/product/media/images/ty1548/prod/QC/20240916/15/4f1f57c8-18d7-3c71-ba47-35d44622720e/1_org_zoom.jpg""]",null,null,"{""Kumaş Tipi"": ""Dokuma"", ""Kalıp"": ""Regular"", ""Renk"": ""Kahverengi"", ""Boy"": ""Standart"", ""Sürdürülebilirlik Detayı"": ""Hayır"", ""Ortam"": ""Günlük""}"
https://www.trendyol.com/zariftrend/amsterdam-kurk-detay-kase-kaban-p-862425351,ZARİFTREND Amsterdam Kürk Detay Kaşe Kaban,ZARİFTREND,"ZARİFTREND Amsterdam Kürk Detay Kaşe Kaban yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",862425351,Siyah,Palto,6500.00,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty1572/prod/QC/20240929/15/ae033831-f92a-3d4b-b20a-0478c4e9546a/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1572/prod/QC/20240929/15/3993214d-74ed-3352-80d6-8de427c4b92c/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1573/prod/QC/20240929/15/14ee05c1-883b-31c0-8fa0-4f22364355be/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1572/prod/QC/20240929/15/c18d60ea-2ea9-3425-8560-99b788227749/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1574/prod/QC/20240929/15/f5377e83-89bb-3f69-81e0-a80a90f885f3/1_org_zoom.jpg""]","{""@type"": ""AggregateRating"", ""ratingValue"": 5, ""ratingCount"": 1, ""reviewCount"": 1}","[{""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""Hamide S. T.""}, ""datePublished"": ""2024-10-12"", ""reviewBody"": ""Kardeşim için almıştım, bayıldı, çok kaliteli, çok hoş 😇 ilginiz içinde çok teşekkür ederiz, hediyeniz için ayrıca  çok çok çok teşekkürederim, çok zarifsiniz ❤️🙏🏻🌸🌸"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}]","{""Kumaş Tipi"": ""Dokuma"", ""Stil"": ""Günlük"", ""Kalıp"": ""Fitted"", ""Renk"": ""Siyah"", ""Boy"": ""Uzun"", ""Desen"": ""Düz"", ""Kol Tipi"": ""Uzun Kol"", ""Kol Boyu"": ""Uzun"", ""Ek Özellik"": ""Kürk Yaka"", ""Ortam"": ""Günlük"", ""Paket İçeriği"": ""Tekli""}"
https://www.trendyol.com/livanomi/antrasit-kase-palto-p-149378593,Livanomi Antrasit Kaşe Palto,Livanomi,"Livanomi Antrasit Kaşe Palto yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",149378593,Antrasit,Palto,1365.00,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty1540/product/media/images/ty1540/prod/QC/20240913/11/e1f4adcc-3d7e-381d-a5ef-2a713dd98c92/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1540/product/media/images/ty1541/prod/QC/20240913/11/4c884050-3cd6-3409-a3cd-791456d307fe/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1541/product/media/images/ty1540/prod/QC/20240913/11/8d834efa-1341-3a36-8fa6-3a01df471e09/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1540/product/media/images/ty1540/prod/QC/20240913/11/86286ef7-ac88-3c12-9c9a-f344c060dd72/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1539/product/media/images/ty1539/prod/QC/20240913/11/dab208c7-fb9a-330f-afe4-e74a6c2de978/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1540/product/media/images/ty1539/prod/QC/20240913/11/8e279b77-25fe-3847-9335-cd8be3593633/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1540/product/media/images/ty1541/prod/QC/20240913/11/c2b20db7-cfc0-37fa-9ef6-c246f5063420/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1539/product/media/images/ty1541/prod/QC/20240913/11/630ad9ab-e34b-3b43-82c3-d23a35909673/1_org_zoom.jpg""]","{""@type"": ""AggregateRating"", ""ratingValue"": 4.4, ""ratingCount"": 28, ""reviewCount"": 15}","[{""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""**** ****""}, ""datePublished"": ""2021-12-25"", ""reviewBody"": ""Ürün hızlı bir şekilde elime ulaştı ne çok kalın ne de çok ince 1 bedenbüyük sipariş ettik tam oldu. Bu arada yanında gönderilen hediye kazakiçin de teşekkür ederim hiç beklemiyorduk böyle bir şey 🥺🥲"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""**** ****""}, ""datePublished"": ""2021-11-30"", ""reviewBody"": ""Cok memnun kaldım. Boyum 175, S/M giyiyorum. Bana M bedeni iyi geldi."", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""T** G**""}, ""datePublished"": ""2022-03-27"", ""reviewBody"": ""çok sevdim. uzun geldi biraz kestirdim"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""H** K**""}, ""datePublished"": ""2021-12-25"", ""reviewBody"": ""Çok memnunum, kalitesi duruşu gayet güzel bir ürün..."", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""**** ****""}, ""datePublished"": ""2021-11-14"", ""reviewBody"": ""Manto gerçekten güzel. Resimdekinin aynısı. Boyum 1.60, kilom 65,satıcının tavsiyesi üzerine L beden aldım. Omuzlarım dar olduğu içinkolları biraz uzun geldi ama o benden kaynaklı. Diğer yerlerde hiçbirsorun yok, tam oturdu. Hızlı kargo için de teşekkür ederim."", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""N** Ö** Ç**""}, ""datePublished"": ""2022-12-28"", ""reviewBody"": ""çok sıcak tutuyor ve çok şık, biraz ağır ve sanırım omuz kısmı birazgeniş geldi ama hala çok iyi kaliteli"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""**** ****""}, ""datePublished"": ""2022-10-07"", ""reviewBody"": ""Tam istediyim kimi"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""Özge B.""}, ""datePublished"": ""2021-12-28"", ""reviewBody"": ""rengi tam istediğim gibi fotoğraftakiyle aynı.hem sıcak hem şık"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""U** A**""}, ""datePublished"": ""2021-11-20"", ""reviewBody"": ""Şahane ne kalın ne ince renk aynen fotoğraftaki gibi ağır değil vesıcacık ben çok memnun kaldım 💐"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""**** ****""}, ""datePublished"": ""2021-10-28"", ""reviewBody"": ""çok güzel..  tavsiye ederim"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""S** T**""}, ""datePublished"": ""2024-02-26"", ""reviewBody"": ""İdare eder çok kaliteli değil fiyatı daha uygun olabilirdi"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 4, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""M** K**""}, ""datePublished"": ""2022-03-26"", ""reviewBody"": ""Güzel sevdim"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 3, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""Bilge K.""}, ""datePublished"": ""2022-04-27"", ""reviewBody"": ""Kumaşı Çok İyiydi Ama XS Almama Rağmen İnanılmaz Büyük yada SalaşDiyeyim.  .60 ve 53 kiloyım. Ben Biraz Daha Bedenimi Sarmasını İsterdimİçinde Kayboldum. İstemeyerek İade Ettim."", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 2, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""E** y**""}, ""datePublished"": ""2022-11-23"", ""reviewBody"": ""inceydi iade etmek durumunda kaldım"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 2, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""H** E**""}, ""datePublished"": ""2021-12-11"", ""reviewBody"": ""Ürünün kumaşı kalınlığı güzel ama kemer yeri çok yukarıda ve çok incedaha tok durmasını isterdim. O yüzden iade."", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 2, ""worstRating"": 1}}]","{""Kumaş Tipi"": ""Dokuma"", ""Stil"": ""Günlük"", ""Kalıp"": ""Regular"", ""Renk"": ""Gri"", ""Materyal Bileşeni"": ""95% Polyester, 5% Elastan"", ""Boy"": ""Orijinal Boy"", ""Siluet"": ""Kargo"", ""Sürdürülebilirlik Detayı"": ""Hayır"", ""Ortam"": ""Günlük""}"
https://www.trendyol.com/yargici/kruvaze-palto-p-858647110,Yargıcı Kruvaze Palto,Yargıcı,"Yargıcı Kruvaze Palto yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",858647110,KAHVE MELANJ,Palto,8249.99,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty1549/product/media/images/ty1549/prod/QC/20240916/15/fde1c199-c571-3ba2-8e9a-fe16c9754147/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1549/product/media/images/ty1548/prod/QC/20240916/15/c2150e67-4417-3be1-aaaa-ea59bf6f8022/1_org_zoom.jpg""]",null,null,"{""Kumaş Tipi"": ""Dokuma"", ""Kalıp"": ""Regular"", ""Renk"": ""Kahverengi"", ""Yaka Tipi"": ""Kruvaze"", ""Boy"": ""Standart"", ""Siluet"": ""Regular"", ""Kol Boyu"": ""Uzun"", ""Sürdürülebilirlik Detayı"": ""Hayır"", ""Ortam"": ""Günlük""}"
https://www.trendyol.com/marfim/kase-palto-p-755933930,MARFİM KAŞE PALTO,MARFİM,"MARFİM KAŞE PALTO yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",755933930,taba,Palto,821.00,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty1446/product/media/images/prod/QC/20240729/09/bdb04c89-da3a-3d9e-a1fa-0b5ceb70f55e/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1447/product/media/images/prod/QC/20240729/09/2e6449bb-7fa4-3a84-8abc-b7545892e4ea/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1446/product/media/images/prod/QC/20240729/09/860d067d-b06c-3ca8-8bd6-7b3a9cd23098/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1447/product/media/images/prod/QC/20240729/09/9f83551c-a537-3f23-a83b-84b5c1ec6a91/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1447/product/media/images/prod/QC/20240729/09/3306531e-6a69-3139-8f27-090740016632/1_org_zoom.jpg""]","{""@type"": ""AggregateRating"", ""ratingValue"": 4.2, ""ratingCount"": 13, ""reviewCount"": 5}","[{""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""G** q**""}, ""datePublished"": ""2024-02-13"", ""reviewBody"": ""bəyəndim🥰"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""**** ****""}, ""datePublished"": ""2024-05-17"", ""reviewBody"": ""Fiyatina göre normaldi guzel"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""S** Y**""}, ""datePublished"": ""2024-02-07"", ""reviewBody"": ""fiyatına göre iyiydi rengi bedeni güzeldi"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""Z** a**""}, ""datePublished"": ""2024-01-19"", ""reviewBody"": ""ürün güzel ama malesef iade etmek zorunda kaldım beden küçük oldu"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""E** İ**""}, ""datePublished"": ""2024-01-22"", ""reviewBody"": ""kalite  iyi degil idare eder"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 3, ""worstRating"": 1}}]","{""Kumaş Tipi"": ""Dokuma"", ""Materyal"": ""Yünlü"", ""Stil"": ""Klasik"", ""Kalıp"": ""Regular"", ""Renk"": ""Kahverengi"", ""Yıkama Talimatı"": ""Type 2"", ""Boy"": ""Uzun"", ""Siluet"": ""Dad"", ""Desen"": ""Düz"", ""Kol Tipi"": ""T Kol"", ""Kol Boyu"": ""Uzun"", ""Koleksiyon"": ""Basic"", ""Ek Özellik"": ""Ek Özellik Mevcut Değil"", ""Sürdürülebilirlik Detayı"": ""Hayır"", ""Ortam"": ""Casual""}"
https://www.trendyol.com/olcay/fermuar-kapamali-ici-kurklu-deri-mont-siyah-6513-d-p-766238180,Olcay Fermuar Kapamalı İçi Kürklü Deri Mont SİYAH 6513-D,Olcay,"Olcay Fermuar Kapamalı İçi Kürklü Deri Mont SİYAH 6513-D yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",766238180,SİYAH,Palto,1999.99,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty1548/product/media/images/ty1548/prod/QC/20240916/18/46e69924-4393-3f64-a098-4b895f8d9078/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1549/product/media/images/ty1550/prod/QC/20240916/18/d58155b5-7438-38b7-bd77-65728545c02e/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1549/product/media/images/ty1549/prod/QC/20240916/18/1ec9d31c-8ad0-39d3-ac02-6a2e2e60ad76/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1548/product/media/images/ty1549/prod/QC/20240916/18/a202d67b-0b10-311e-b8ee-e4b65174b4f3/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1550/product/media/images/ty1550/prod/QC/20240916/18/c862ac96-aa4d-3672-8b81-2cf2e11dfb55/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1548/product/media/images/ty1548/prod/QC/20240916/18/5880a7a7-65ad-34b3-a8ed-ff7a57234758/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1548/product/media/images/ty1549/prod/QC/20240916/18/bc839359-3bd2-3c66-bf40-b4a799e9fb27/1_org_zoom.jpg""]","{""@type"": ""AggregateRating"", ""ratingValue"": 2.6, ""ratingCount"": 5, ""reviewCount"": 3}","[{""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""G** G**""}, ""datePublished"": ""2024-01-22"", ""reviewBody"": ""KABA DURDU, İADE"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 3, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""**** ****""}, ""datePublished"": ""2024-01-13"", ""reviewBody"": ""normalde olcayın ürünlerini çok beğeniyorum ama bu gerçekten çok kötüydübı kere giydim boyun kısmındaki o kıllı yeri enseme denk geldi bütünvücudum, yüzüm kaşındı bı cebi delik geldi arkasında orantısız bir kesimvardı kıyafetimi hep tüy yaptı ve giyince o kadar kötü duruyor ki normalceket gibi değil aşırı saçma durdu şekilsiz ve bu kadar pahalı neysekiiade ettim."", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 3, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""H** Y**""}, ""datePublished"": ""2023-12-02"", ""reviewBody"": ""Güzel bir mont çok tüyü döküldü giyer giymez 1.62 boy 60 kilo s bedeniyi oldu ama omuzlar kollar uyumsuz oldu uzun boylulara göre sankikolları kabarık şekilde kalıyor deriden dolayı o yüzden iade"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 3, ""worstRating"": 1}}]","{""Kumaş Tipi"": ""Dokuma"", ""Materyal"": ""Polyester"", ""Stil"": ""Trend"", ""Kalıp"": ""Regular"", ""Renk"": ""Siyah"", ""Yaka Tipi"": ""Kapüşonlu"", ""Materyal Bileşeni"": ""100% Polyester"", ""Yıkama Talimatı"": ""Type 2"", ""Boy"": ""Orijinal Boy"", ""Siluet"": ""Basic"", ""Desen"": ""Düz"", ""Kol Tipi"": ""Standart Kol"", ""Kol Boyu"": ""Uzun"", ""Koleksiyon"": ""Tesettür Giyim"", ""Sürdürülebilirlik Detayı"": ""Hayır"", ""Ortam"": ""Casual/Günlük"", ""Paket İçeriği"": ""Tekli""}"
https://www.trendyol.com/yargici/cep-detayli-palto-p-858647159,Yargıcı Cep Detaylı Palto,Yargıcı,"Yargıcı Cep Detaylı Palto yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",858647159,BEJ,Palto,6374.99,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty1549/product/media/images/ty1548/prod/QC/20240916/15/33104ea4-6228-3e36-bd6f-ab9e10e95a23/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1549/product/media/images/ty1549/prod/QC/20240916/15/896c53b7-f1ed-32e9-a025-ed2d9d6d99e4/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1550/product/media/images/ty1549/prod/QC/20240916/15/18c82230-f49d-3e97-8f48-4e12100539f0/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1548/product/media/images/ty1549/prod/QC/20240916/15/6fe6a901-9972-3313-9e76-9bf1e8af40e1/1_org_zoom.jpg""]",null,null,"{""Kumaş Tipi"": ""Dokuma"", ""Kalıp"": ""Regular"", ""Renk"": ""Bej"", ""Boy"": ""Standart"", ""Sürdürülebilirlik Detayı"": ""Hayır"", ""Ortam"": ""Günlük""}"
https://www.trendyol.com/brooks-brothers/kadin-gri-yun-palto-p-37796051,BROOKS BROTHERS Kadın Gri Yün Palto,BROOKS BROTHERS,"BROOKS BROTHERS Kadın Gri Yün Palto yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",37796051,Gri,Palto,20638.5,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty1019/product/media/images/prod/SPM/PIM/20231018/01/ca13b666-a4b8-3146-961a-5eca94d7e69e/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1018/product/media/images/prod/SPM/PIM/20231018/01/cee81fd1-4b61-39d2-96d5-854a333f4888/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1019/product/media/images/prod/SPM/PIM/20231018/01/3991094f-b618-3abe-9fd0-197453fb442b/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1018/product/media/images/prod/SPM/PIM/20231018/01/d79b37e6-de32-3f59-bc9c-dcaa10da0bfe/1_org_zoom.jpg""]",null,null,"{""Kumaş Tipi"": ""Dokuma"", ""Renk"": ""Gri"", ""Boy"": ""Regular"", ""Siluet"": ""Regular"", ""Sürdürülebilirlik Detayı"": ""Hayır"", ""Ortam"": ""Günlük""}"
https://www.trendyol.com/hatemoglu/sayki-woman-lacivert-slim-fit-duz-mono-yaka-kruvaze-kemerli-yunlu-basic-kase-manto-p-783831032,Hatemoğlu Saykı Woman Lacivert Slim Fit Düz Mono Yaka Kruvaze Kemerli Yünlü Basic Kaşe Manto,Hatemoğlu,"Hatemoğlu Saykı Woman Lacivert Slim Fit Düz Mono Yaka Kruvaze Kemerli Yünlü Basic Kaşe Manto yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",783831032,Lacivert,Palto,4999.00,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty1066/product/media/images/prod/SPM/PIM/20231125/13/9a3a1f25-6d07-3d8a-aa68-18ce06bd8b25/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1065/product/media/images/prod/SPM/PIM/20231125/13/1746a1ec-61cb-3908-8a87-767df896ae40/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1067/product/media/images/prod/SPM/PIM/20231125/13/35afdb2c-093c-3bb6-a535-a9f75dc128f1/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1065/product/media/images/prod/SPM/PIM/20231125/13/45006e87-0b7d-3c33-80da-860245bbf375/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1065/product/media/images/prod/SPM/PIM/20231125/13/7c0a0d07-c2ac-3683-b777-c23f02cbd523/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1065/product/media/images/prod/SPM/PIM/20231125/13/fcad8fd2-25ca-38cc-9457-1c2f65740eca/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1066/product/media/images/prod/SPM/PIM/20231125/13/bf4bffec-6963-3dd9-bc34-6c85d02bc470/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1067/product/media/images/prod/SPM/PIM/20231125/13/8d292d5a-9788-3b82-816d-32267d795942/1_org_zoom.jpg""]",null,null,"{""Kumaş Tipi"": ""Dokuma"", ""Materyal"": ""Yünlü"", ""Stil"": ""Günlük"", ""Kalıp"": ""Slim"", ""Renk"": ""Lacivert"", ""Yaka Tipi"": ""Mono Yaka"", ""Materyal Bileşeni"": ""50% Yün, 50% Polyester"", ""Boy"": ""Regular"", ""Siluet"": ""Slim"", ""Desen"": ""Düz"", ""Kol Tipi"": ""Uzun Kol"", ""Kol Boyu"": ""Uzun"", ""Koleksiyon"": ""Basic"", ""Sürdürülebilirlik Detayı"": ""Hayır""}"
https://www.trendyol.com/heggo/palto-kaban-oversize-p-848530126,Heggo Palto Kaban  Oversize,Heggo,"Heggo Palto Kaban  Oversize yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",848530126,Kırmızı,Palto,1790.00,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty1469/product/media/images/prod/QC/20240807/16/0aedc4ac-97f0-37dc-9031-58e5020c30ec/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1469/product/media/images/prod/QC/20240807/16/b1d0cc20-4ba1-376e-9bff-2f7702f83b00/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1468/product/media/images/prod/QC/20240807/16/e13a7eca-8a3f-35d6-95bd-50aa8d4c4002/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1467/product/media/images/prod/QC/20240807/16/07e6c92c-11f8-335b-b955-8b305e9b35a7/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1468/product/media/images/prod/QC/20240807/16/87c6b53d-64ff-31f1-96da-618d77f5161d/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1468/product/media/images/prod/QC/20240807/16/a6f75d88-ad7d-38be-a7f2-9ba0637a7823/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1468/product/media/images/prod/QC/20240807/16/df405dc3-3478-39d7-bee9-eca9d59fefb5/1_org_zoom.jpg""]",null,null,"{""Kumaş Tipi"": ""Dokuma"", ""Materyal"": ""Yünlü"", ""Stil"": ""Günlük"", ""Kalıp"": ""Oversize"", ""Renk"": ""Kırmızı"", ""Yaka Tipi"": ""Kruvaze"", ""Materyal Bileşeni"": ""80% Pamuk, 20% Polyetser"", ""Yıkama Talimatı"": ""30 derecede elde/kuru temizleme"", ""Boy"": ""Uzun"", ""Siluet"": ""Kruvaze"", ""Desen"": ""Armürlü"", ""Kol Tipi"": ""Uzun Kol"", ""Kol Boyu"": ""Uzun"", ""Koleksiyon"": ""Business"", ""Ek Özellik"": ""Ek Özellik Mevcut Değil"", ""Sürdürülebilirlik Detayı"": ""Recycle"", ""Ortam"": ""Business"", ""Paket İçeriği"": ""Tekli""}"
https://www.trendyol.com/mango/siyah-kadin-palto-37015130-p-803189402,MANGO Siyah Kadın Palto 37015130,MANGO,"MANGO Siyah Kadın Palto 37015130 yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",803189402,Siyah,Palto,2582.99,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty1363/product/media/images/prod/PIM/20240613/06/a6c7aab4-af27-45ea-a840-d5671378e3f9/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1364/product/media/images/prod/PIM/20240613/06/e4aab4d1-5aa4-4277-b0ef-3d1f270e49b2/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1362/product/media/images/prod/PIM/20240613/06/d9e0432e-bfb7-4d50-9e5e-d6ddae2b8eaf/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1363/product/media/images/prod/PIM/20240613/06/f18e6637-27bb-4308-bf65-fbc3077dceed/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1364/product/media/images/prod/PIM/20240613/06/0b50071d-e1c6-4339-9b60-9ebbcba125f5/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1363/product/media/images/prod/PIM/20240613/06/2d306737-e112-4d81-81f1-001d3e174de8/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1364/product/media/images/prod/PIM/20240613/06/377ea7f6-b6e7-48ec-a6b8-dcd2d8b393c6/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1363/product/media/images/prod/PIM/20240613/06/b72f5939-dcec-4a2e-bbe3-e8381687803e/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1364/product/media/images/prod/PIM/20240613/06/03cef3cb-383c-4338-803f-3e9440ec83c8/1_org_zoom.jpg""]",null,null,"{""Kumaş Tipi"": ""Dokuma"", ""Kalıp"": ""Regular"", ""Renk"": ""Siyah"", ""Boy"": ""Regular""}"
